"Name";"Description";"Domain";"Generation_type";"Group";"Tags";"Tags_without_influence";"Influences";"Hybrid";"IsEssenceOnly";"Required_level";"Type";"Stat_ID";"Sign";"Min1";"Max1";"Min2";"Max2";"String";"Format_String";"Tier"
"AfflictionNotableCalamitous";"Notable";"affliction_jewel";"prefix";"AfflictionNotableCalamitous";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableCalamitous";"local_affliction_notable_calamitous";"positive";"1";"1";"";"";"1 Added Passive Skill is Calamitous";"1 Added Passive Skill is Calamitous";"1"
"AfflictionNotableDeepCuts";"Notable";"affliction_jewel";"prefix";"AfflictionNotableDeepCuts";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableDeepCuts";"local_affliction_notable_deep_cuts";"positive";"1";"1";"";"";"1 Added Passive Skill is Deep Cuts";"1 Added Passive Skill is Deep Cuts";"1"
"AfflictionNotableDevastator";"Notable";"affliction_jewel";"prefix";"AfflictionNotableDevastator";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableDevastator";"local_affliction_notable_devastator";"positive";"1";"1";"";"";"1 Added Passive Skill is Devastator";"1 Added Passive Skill is Devastator";"1"
"AfflictionNotableDrivetheDestruction__";"Notable";"affliction_jewel";"prefix";"AfflictionNotableDrivetheDestruction";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableDrivetheDestruction";"local_affliction_notable_drive_the_destruction";"positive";"1";"1";"";"";"1 Added Passive Skill is Drive the Destruction";"1 Added Passive Skill is Drive the Destruction";"1"
"AfflictionNotableFeedtheFury";"Notable";"affliction_jewel";"prefix";"AfflictionNotableFeedtheFury";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableFeedtheFury";"local_affliction_notable_feed_the_fury";"positive";"1";"1";"";"";"1 Added Passive Skill is Feed the Fury";"1 Added Passive Skill is Feed the Fury";"1"
"AfflictionNotableFueltheFight";"Notable";"affliction_jewel";"prefix";"AfflictionNotableFueltheFight";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableFueltheFight";"local_affliction_notable_fuel_the_fight";"positive";"1";"1";"";"";"1 Added Passive Skill is Fuel the Fight";"1 Added Passive Skill is Fuel the Fight";"1"
"AfflictionNotableHeavyHitter";"of Significance";"affliction_jewel";"suffix";"AfflictionNotableLargeSuffix";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableHeavyHitter";"local_affliction_notable_heavy_hitter";"positive";"1";"1";"";"";"1 Added Passive Skill is Heavy Hitter";"1 Added Passive Skill is Heavy Hitter";"1"
"AfflictionNotableMartialProwess";"of Significance";"affliction_jewel";"suffix";"AfflictionNotableLargeSuffix";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableMartialProwess";"local_affliction_notable_martial_prowess";"positive";"1";"1";"";"";"1 Added Passive Skill is Martial Prowess";"1 Added Passive Skill is Martial Prowess";"1"
"AfflictionNotableSmitetheWeak";"of Significance";"affliction_jewel";"suffix";"AfflictionNotableLargeSuffix";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableSmitetheWeak";"local_affliction_notable_smite_the_weak";"positive";"1";"1";"";"";"1 Added Passive Skill is Smite the Weak";"1 Added Passive Skill is Smite the Weak";"1"
"AfflictionNotableViciousSkewering";"Notable";"affliction_jewel";"prefix";"AfflictionNotableViciousSkewering";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_,affliction_axe_and_sword_damage,affliction_mace_and_staff_damage,affliction_dagger_and_claw_damage,affliction_bow_damage,affliction_wand_damage,affliction_damage_with_two_handed_melee_weapons,affliction_attack_damage_while_dual_wielding_,affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableViciousSkewering";"local_affliction_notable_vicious_skewering";"positive";"1";"1";"";"";"1 Added Passive Skill is Vicious Skewering";"1 Added Passive Skill is Vicious Skewering";"1"
"AfflictionNotableMageBane__";"Notable";"affliction_jewel";"prefix";"AfflictionNotableMageBane";"affliction_attack_damage_while_dual_wielding_,affliction_chance_to_block,has_affliction_notable";"affliction_attack_damage_while_dual_wielding_,affliction_chance_to_block";"";"";"False";"1";"AfflictionNotableMageBane";"local_affliction_notable_mage_bane";"positive";"1";"1";"";"";"1 Added Passive Skill is Mage Bane";"1 Added Passive Skill is Mage Bane";"1"
"AfflictionNotableHitandRun";"Notable";"affliction_jewel";"prefix";"AfflictionNotableHitandRun";"affliction_attack_damage_while_dual_wielding_,affliction_chance_to_dodge_attacks,has_affliction_notable";"affliction_attack_damage_while_dual_wielding_,affliction_chance_to_dodge_attacks";"";"";"False";"1";"AfflictionNotableHitandRun";"local_affliction_notable_hit_and_run";"positive";"1";"1";"";"";"1 Added Passive Skill is Hit and Run";"1 Added Passive Skill is Hit and Run";"1"
"AfflictionNotableCombatRhythm";"Notable";"affliction_jewel";"prefix";"AfflictionNotableCombatRhythm";"affliction_attack_damage_while_dual_wielding_,has_affliction_notable";"affliction_attack_damage_while_dual_wielding_";"";"";"False";"1";"AfflictionNotableCombatRhythm";"local_affliction_notable_combat_rhythm";"positive";"1";"1";"";"";"1 Added Passive Skill is Combat Rhythm";"1 Added Passive Skill is Combat Rhythm";"1"
"AfflictionNotableDeadlyRepartee";"Notable";"affliction_jewel";"prefix";"AfflictionNotableDeadlyRepartee";"affliction_attack_damage_while_dual_wielding_,has_affliction_notable";"affliction_attack_damage_while_dual_wielding_";"";"";"False";"1";"AfflictionNotableDeadlyRepartee";"local_affliction_notable_deadly_repartee";"positive";"1";"1";"";"";"1 Added Passive Skill is Deadly Repartee";"1 Added Passive Skill is Deadly Repartee";"1"
"AfflictionNotableInsatiableKiller_";"Notable";"affliction_jewel";"prefix";"AfflictionNotableInsatiableKiller";"affliction_attack_damage_while_dual_wielding_,has_affliction_notable";"affliction_attack_damage_while_dual_wielding_";"";"";"False";"1";"AfflictionNotableInsatiableKiller";"local_affliction_notable_insatiable_killer";"positive";"1";"1";"";"";"1 Added Passive Skill is Insatiable Killer";"1 Added Passive Skill is Insatiable Killer";"1"
"AfflictionNotableMartialMomentum";"Notable";"affliction_jewel";"prefix";"AfflictionNotableMartialMomentum";"affliction_attack_damage_while_dual_wielding_,has_affliction_notable";"affliction_attack_damage_while_dual_wielding_";"";"";"False";"1";"AfflictionNotableMartialMomentum";"local_affliction_notable_martial_momentum";"positive";"1";"1";"";"";"1 Added Passive Skill is Martial Momentum";"1 Added Passive Skill is Martial Momentum";"1"
"AfflictionNotableQuickandDeadly_";"Notable";"affliction_jewel";"prefix";"AfflictionNotableQuickandDeadly";"affliction_attack_damage_while_dual_wielding_,has_affliction_notable";"affliction_attack_damage_while_dual_wielding_";"";"";"False";"1";"AfflictionNotableQuickandDeadly";"local_affliction_notable_quick_and_deadly";"positive";"1";"1";"";"";"1 Added Passive Skill is Quick and Deadly";"1 Added Passive Skill is Quick and Deadly";"1"
"AfflictionNotableProdigiousDefense__";"Notable";"affliction_jewel";"prefix";"AfflictionNotableProdigiousDefense";"affliction_attack_damage_while_holding_a_shield,affliction_chance_to_block,has_affliction_notable";"affliction_attack_damage_while_holding_a_shield,affliction_chance_to_block";"";"";"False";"1";"AfflictionNotableProdigiousDefense";"local_affliction_notable_prodigious_defense";"positive";"1";"1";"";"";"1 Added Passive Skill is Prodigious Defence";"1 Added Passive Skill is Prodigious Defence";"1"
"AfflictionNotableStrikeLeader_";"Notable";"affliction_jewel";"prefix";"AfflictionNotableStrikeLeader";"affliction_attack_damage_while_holding_a_shield,affliction_chance_to_block,has_affliction_notable";"affliction_attack_damage_while_holding_a_shield,affliction_chance_to_block";"";"";"False";"1";"AfflictionNotableStrikeLeader";"local_affliction_notable_strike_leader";"positive";"1";"1";"";"";"1 Added Passive Skill is Strike Leader";"1 Added Passive Skill is Strike Leader";"1"
"AfflictionNotablePreciseRetaliation_";"Notable";"affliction_jewel";"prefix";"AfflictionNotablePreciseRetaliation";"affliction_attack_damage_while_holding_a_shield,affliction_critical_chance,has_affliction_notable";"affliction_attack_damage_while_holding_a_shield,affliction_critical_chance";"";"";"False";"1";"AfflictionNotablePreciseRetaliation";"local_affliction_notable_precise_retaliation";"positive";"1";"1";"";"";"1 Added Passive Skill is Precise Retaliation";"1 Added Passive Skill is Precise Retaliation";"1"
"AfflictionNotableGladiatorsFortitude";"Notable";"affliction_jewel";"prefix";"AfflictionNotableGladiatorsFortitude";"affliction_attack_damage_while_holding_a_shield,affliction_maximum_life,has_affliction_notable";"affliction_attack_damage_while_holding_a_shield,affliction_maximum_life";"";"";"False";"1";"AfflictionNotableGladiatorsFortitude";"local_affliction_notable_gladiators_fortitude";"positive";"1";"1";"";"";"1 Added Passive Skill is Gladiator's Fortitude";"1 Added Passive Skill is Gladiator's Fortitude";"1"
"AfflictionNotableAdvanceGuard";"Notable";"affliction_jewel";"prefix";"AfflictionNotableAdvanceGuard";"affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableAdvanceGuard";"local_affliction_notable_advance_guard";"positive";"1";"1";"";"";"1 Added Passive Skill is Advance Guard";"1 Added Passive Skill is Advance Guard";"1"
"AfflictionNotableGladiatorialCombat";"Notable";"affliction_jewel";"prefix";"AfflictionNotableGladiatorialCombat";"affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableGladiatorialCombat";"local_affliction_notable_gladiatorial_combat";"positive";"1";"1";"";"";"1 Added Passive Skill is Gladiatorial Combat";"1 Added Passive Skill is Gladiatorial Combat";"1"
"AfflictionNotableVeteranDefender";"Notable";"affliction_jewel";"prefix";"AfflictionNotableVeteranDefender";"affliction_attack_damage_while_holding_a_shield,has_affliction_notable";"affliction_attack_damage_while_holding_a_shield";"";"";"False";"1";"AfflictionNotableVeteranDefender";"local_affliction_notable_veteran_defender";"positive";"1";"1";"";"";"1 Added Passive Skill is Veteran Defender";"1 Added Passive Skill is Veteran Defender";"1"
"AfflictionJewelSmallPassivesGrantAuraAreaOfEffect__";"of Outreach";"affliction_jewel";"suffix";"AfflictionJewelSmallPassivesGrantAuraAreaOfEffect";"affliction_aura_effect";"affliction_aura_effect";"";"";"False";"1";"AfflictionJewelSmallPassivesGrantAuraAreaOfEffect";"local_affliction_jewel_small_nodes_grant_base_aura_area_of_effect_+%";"positive";"2";"2";"";"";"Added Small Passive Skills also grant: {0}% increased Area of Effect of Aura Skills";"Added Small Passive Skills also grant: 2% increased Area of Effect of Aura Skills";"3"
"AfflictionJewelSmallPassivesGrantAuraAreaOfEffect2";"of Influence";"affliction_jewel";"suffix";"AfflictionJewelSmallPassivesGrantAuraAreaOfEffect";"affliction_aura_effect";"affliction_aura_effect";"";"";"False";"68";"AfflictionJewelSmallPassivesGrantAuraAreaOfEffect";"local_affliction_jewel_small_nodes_grant_base_aura_area_of_effect_+%";"positive";"4";"4";"";"";"Added Small Passive Skills also grant: {0}% increased Area of Effect of Aura Skills";"Added Small Passive Skills also grant: 4% increased Area of Effect of Aura Skills";"2"
"AfflictionJewelSmallPassivesGrantAuraAreaOfEffect3";"of Guidance";"affliction_jewel";"suffix";"AfflictionJewelSmallPassivesGrantAuraAreaOfEffect";"affliction_aura_effect";"affliction_aura_effect";"";"";"False";"84";"AfflictionJewelSmallPassivesGrantAuraAreaOfEffect";"local_affliction_jewel_small_nodes_grant_base_aura_area_of_effect_+%";"positive";"6";"6";"";"";"Added Small Passive Skills also grant: {0}% increased Area of Effect of Aura Skills";"Added Small Passive Skills also grant: 6% increased Area of Effect of Aura Skills";"1"
"AfflictionNotableStalwartCommander";"Notable";"affliction_jewel";"prefix";"AfflictionNotableStalwartCommander";"affliction_aura_effect,affliction_armour,affliction_evasion,affliction_maximum_energy_shield,has_affliction_notable";"affliction_aura_effect,affliction_armour,affliction_evasion,affliction_maximum_energy_shield";"";"";"False";"1";"AfflictionNotableStalwartCommander";"local_affliction_notable_stalwart_commander";"positive";"1";"1";"";"";"1 Added Passive Skill is Stalwart Commander";"1 Added Passive Skill is Stalwart Commander";"1"
"AfflictionNotablePreciseCommander";"Notable";"affliction_jewel";"prefix";"AfflictionNotablePreciseCommander";"affliction_aura_effect,affliction_critical_chance,has_affliction_notable";"affliction_aura_effect,affliction_critical_chance";"";"";"False";"1";"AfflictionNotablePreciseCommander";"local_affliction_notable_precise_commander";"positive";"1";"1";"";"";"1 Added Passive Skill is Precise Commander";"1 Added Passive Skill is Precise Commander";"1"
